date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:45:10	8307/8307	---M-Z	200	added ('OK')	text/html	etag:%222073-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/product-detail.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/product-detail.html	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:10	56911/56911	---M--	200	added ('OK')	image/png	etag:%22de4f-5fd3013ae4980%22	https://w3cart.dexignzone.com/xhtml/assets/images/popular/pic1.png	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/popular/pic1.png	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:11	64165/64165	---M--	200	added ('OK')	image/png	etag:%22faa5-5fd3013ae4980%22	https://w3cart.dexignzone.com/xhtml/assets/images/popular/pic3.png	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/popular/pic3.png	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:11	111478/111478	---M--	200	added ('OK')	image/png	etag:%221b376-5fd3013ae4980%22	https://w3cart.dexignzone.com/xhtml/assets/images/popular/pic2.png	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/popular/pic2.png	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:12	89113/89113	---M--	200	added ('OK')	image/png	etag:%2215c19-5fd30d63af980%22	https://w3cart.dexignzone.com/xhtml/assets/images/trending/pic1.png	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/trending/pic1.png	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:12	79727/79727	---M--	200	added ('OK')	image/png	etag:%221376f-5fd30d63af980%22	https://w3cart.dexignzone.com/xhtml/assets/images/trending/pic2.png	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/trending/pic2.png	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:12	297406/297406	---M--	200	added ('OK')	image/png	etag:%22489be-60171b0f45a00%22	https://w3cart.dexignzone.com/xhtml/assets/images/trending/pic3.png	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/trending/pic3.png	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:12	230610/230610	---M--	200	added ('OK')	image/png	etag:%22384d2-60171bb34dd00%22	https://w3cart.dexignzone.com/xhtml/assets/images/trending/pic4.png	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/trending/pic4.png	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:12	6833/6833	---M-Z	200	added ('OK')	text/html	etag:%221ab1-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/category.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/category.html	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:13	477/477	---M--	200	added ('OK')	image/svg+xml	etag:%221dd-601ed47569f00%22	https://w3cart.dexignzone.com/xhtml/assets/images/menu-shape-dark.svg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/menu-shape-dark.svg	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:13	479/479	---M--	200	added ('OK')	image/svg+xml	etag:%221df-601ff182aa480%22	https://w3cart.dexignzone.com/xhtml/assets/images/menu-shape-light.svg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/menu-shape-light.svg	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:14	3782/3782	---M--	200	added ('OK')	image/png	etag:%22ec6-5fd39077aba00%22	https://w3cart.dexignzone.com/xhtml/assets/images/logo.png	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/logo.png	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:14	3829/3829	---M--	200	added ('OK')	image/png	etag:%22ef5-5fd390573ed80%22	https://w3cart.dexignzone.com/xhtml/assets/images/logo-white.png	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/logo-white.png	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:14	87462/87462	---M--	200	added ('OK')	application/x-javascript	etag:%22155a6-600ab2c9a9600%22	https://w3cart.dexignzone.com/xhtml/assets/js/jquery.js	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/js/jquery.js	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:15	80421/80421	---M--	200	added ('OK')	application/x-javascript	etag:%2213a25-5fceaadeb9e80%22	https://w3cart.dexignzone.com/xhtml/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/vendor/bootstrap/js/bootstrap.bundle.min.js	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:15	143023/143023	---M--	200	added ('OK')	application/x-javascript	etag:%2222eaf-5fd1f9047ee80%22	https://w3cart.dexignzone.com/xhtml/assets/vendor/swiper/swiper-bundle.min.js	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/vendor/swiper/swiper-bundle.min.js	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:15	11284/11284	---M--	200	added ('OK')	application/x-javascript	etag:%222c14-5c1b8e2658300%22	https://w3cart.dexignzone.com/xhtml/assets/vendor/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.js	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/vendor/bootstrap-touchspin/dist/jquery.bootstrap-touchspin.min.js	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:16	2516/2516	---M--	200	added ('OK')	application/x-javascript	etag:%229d4-60266724f8e00%22	https://w3cart.dexignzone.com/xhtml/assets/js/dz.carousel.js	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/js/dz.carousel.js	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:16	8792/8792	---M--	200	added ('OK')	application/x-javascript	etag:%222258-602a020c3f500%22	https://w3cart.dexignzone.com/xhtml/assets/js/settings.js	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/js/settings.js	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:16	15908/15908	---M--	200	added ('OK')	application/x-javascript	etag:%223e24-6028de18ca880%22	https://w3cart.dexignzone.com/xhtml/assets/js/custom.js	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/js/custom.js	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:17	2286/2286	---M--	200	added ('OK')	application/x-javascript	etag:%228ee-6028f4118ff00%22	https://w3cart.dexignzone.com/xhtml/index.js	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/index.js	(from https://w3cart.dexignzone.com/xhtml/index.html)
20:45:18	13227/13227	---M--	200	added ('OK')	text/css	etag:%2233ab-56bb2208cc380%22	https://w3cart.dexignzone.com/xhtml/assets/icons/feather/css/iconfont.css	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/icons/feather/css/iconfont.css	(from https://w3cart.dexignzone.com/xhtml/assets/css/style.css)
20:45:19	89220/89220	---M--	200	added ('OK')	text/css	etag:%2215c84-5d793bdadc680%22	https://w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/css/all.min.css	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/icons/fontawesome/css/all.min.css	(from https://w3cart.dexignzone.com/xhtml/assets/css/style.css)
20:45:19	2706/2706	---M--	200	added ('OK')	text/css	etag:%22a92-5df2fc4b1d900%22	https://w3cart.dexignzone.com/xhtml/assets/icons/flaticon/flaticon.css	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/icons/flaticon/flaticon.css	(from https://w3cart.dexignzone.com/xhtml/assets/css/style.css)
20:45:20	17527/17527	---M--	200	added ('OK')	text/css	etag:%224477-58dd9fd247d80%22	https://w3cart.dexignzone.com/xhtml/assets/icons/themify-icons/css/themify-icons.css	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/icons/themify-icons/css/themify-icons.css	(from https://w3cart.dexignzone.com/xhtml/assets/css/style.css)
20:45:20	239/239	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Feb%202024%2015:15:25%20GMT	https://w3cart.dexignzone.com/xhtml/assets/images/pattern1.png	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/pattern1.png	(from https://w3cart.dexignzone.com/xhtml/assets/css/style.css)
20:45:20	239/239	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Feb%202024%2015:15:26%20GMT	https://w3cart.dexignzone.com/xhtml/page-error-404.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/page-error-404.html	(from https://w3cart.dexignzone.com/xhtml/assets/css/style.css)
20:45:21	239/239	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Feb%202024%2015:15:26%20GMT	https://w3cart.dexignzone.com/xhtml/assets/images/bg-shape-dark.png	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/bg-shape-dark.png	(from https://w3cart.dexignzone.com/xhtml/assets/css/style.css)
20:45:21	239/239	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Feb%202024%2015:15:27%20GMT	https://w3cart.dexignzone.com/xhtml/page-error-404.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/page-error-404.html	(from https://w3cart.dexignzone.com/xhtml/assets/css/style.css)
20:45:22	239/239	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Feb%202024%2015:15:27%20GMT	https://w3cart.dexignzone.com/xhtml/assets/images/down-white.svg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/down-white.svg	(from https://w3cart.dexignzone.com/xhtml/assets/css/style.css)
20:45:22	239/239	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Feb%202024%2015:15:28%20GMT	https://w3cart.dexignzone.com/xhtml/page-error-404.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/page-error-404.html	(from https://w3cart.dexignzone.com/xhtml/assets/css/style.css)
20:45:23	239/239	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Feb%202024%2015:15:28%20GMT	https://w3cart.dexignzone.com/xhtml/assets/images/svg/shape.svg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/svg/shape.svg	(from https://w3cart.dexignzone.com/xhtml/assets/css/style.css)
20:45:23	239/239	---M--	302	error ('Found')	text/html	date:Thu,%2029%20Feb%202024%2015:15:28%20GMT	https://w3cart.dexignzone.com/xhtml/page-error-404.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/page-error-404.html	(from https://w3cart.dexignzone.com/xhtml/assets/css/style.css)
20:45:23	4485/4485	---M-Z	200	added ('OK')	text/html	etag:%221185-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/edit-profile.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/edit-profile.html	(from https://w3cart.dexignzone.com/xhtml/profile.html)
20:45:24	4993/4993	---M-Z	200	added ('OK')	text/html	etag:%221381-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/coupon.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/coupon.html	(from https://w3cart.dexignzone.com/xhtml/profile.html)
20:45:25	4378/4378	---M-Z	200	added ('OK')	text/html	etag:%22111a-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/address.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/address.html	(from https://w3cart.dexignzone.com/xhtml/profile.html)
20:45:25	3759/3759	---M--	200	added ('OK')	image/svg+xml	etag:%22eaf-5f04fc7fecb00%22	https://w3cart.dexignzone.com/xhtml/assets/images/flags/india.svg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/flags/india.svg	(from https://w3cart.dexignzone.com/xhtml/profile.html)
20:45:26	16963/16963	---M--	200	added ('OK')	image/svg+xml	etag:%224243-5f04fc9117380%22	https://w3cart.dexignzone.com/xhtml/assets/images/flags/united-states.svg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/flags/united-states.svg	(from https://w3cart.dexignzone.com/xhtml/profile.html)
20:45:27	722/722	---M--	200	added ('OK')	image/svg+xml	etag:%222d2-5f04fcb184000%22	https://w3cart.dexignzone.com/xhtml/assets/images/flags/germany.svg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/flags/germany.svg	(from https://w3cart.dexignzone.com/xhtml/profile.html)
20:45:27	303/303	---M--	200	added ('OK')	image/svg+xml	etag:%2212f-5f04fcd008800%22	https://w3cart.dexignzone.com/xhtml/assets/images/flags/italy.svg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/flags/italy.svg	(from https://w3cart.dexignzone.com/xhtml/profile.html)
20:45:28	6070/6070	---M--	200	added ('OK')	image/svg+xml	etag:%2217b6-5f04fcf445d80%22	https://w3cart.dexignzone.com/xhtml/assets/images/flags/spain.svg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/flags/spain.svg	(from https://w3cart.dexignzone.com/xhtml/profile.html)
20:45:29	45604/45604	---M--	200	added ('OK')	image/jpeg	etag:%22b224-60177c4a2bf00%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/pic1.jpg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/product/pic1.jpg	(from https://w3cart.dexignzone.com/xhtml/product-list.html)
20:45:29	53398/53398	---M--	200	added ('OK')	image/jpeg	etag:%22d096-60177c2035c00%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/pic2.jpg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/product/pic2.jpg	(from https://w3cart.dexignzone.com/xhtml/product-list.html)
20:45:30	40478/40478	---M--	200	added ('OK')	image/jpeg	etag:%229e1e-60177c7422200%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/pic3.jpg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/product/pic3.jpg	(from https://w3cart.dexignzone.com/xhtml/product-list.html)
20:45:30	53465/53465	---M--	200	added ('OK')	image/jpeg	etag:%22d0d9-60177c92a6a00%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/pic4.jpg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/product/pic4.jpg	(from https://w3cart.dexignzone.com/xhtml/product-list.html)
20:45:30	36407/36407	---M--	200	added ('OK')	image/jpeg	etag:%228e37-60177cbab4880%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/pic5.jpg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/product/pic5.jpg	(from https://w3cart.dexignzone.com/xhtml/product-list.html)
20:45:31	47089/47089	---M--	200	added ('OK')	image/jpeg	etag:%22b7f1-60177ccdc7580%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/pic6.jpg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/product/pic6.jpg	(from https://w3cart.dexignzone.com/xhtml/product-list.html)
20:45:31	33641/33641	---M--	200	added ('OK')	image/jpeg	etag:%228369-60177ce4aab80%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/pic7.jpg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/product/pic7.jpg	(from https://w3cart.dexignzone.com/xhtml/product-list.html)
20:45:31	38619/38619	---M--	200	added ('OK')	image/jpeg	etag:%2296db-60177d0517800%22	https://w3cart.dexignzone.com/xhtml/assets/images/product/pic8.jpg	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/assets/images/product/pic8.jpg	(from https://w3cart.dexignzone.com/xhtml/product-list.html)
20:45:32	12970/12970	---M-Z	200	added ('OK')	text/html	etag:%2232aa-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-accordion.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-accordion.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:32	18198/18198	---M-Z	200	added ('OK')	text/html	etag:%224716-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-alert.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-alert.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:32	8737/8737	---M-Z	200	added ('OK')	text/html	etag:%222221-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-avatar.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-avatar.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:33	7924/7924	---M-Z	200	added ('OK')	text/html	etag:%221ef4-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-badge.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-badge.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:33	9885/9885	---M-Z	200	added ('OK')	text/html	etag:%22269d-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-breadcrumb.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-breadcrumb.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:34	10382/10382	---M-Z	200	added ('OK')	text/html	etag:%22288e-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-button.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-button.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:34	9016/9016	---M-Z	200	added ('OK')	text/html	etag:%222338-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-button-group.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-button-group.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:34	8882/8882	---M-Z	200	added ('OK')	text/html	etag:%2222b2-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-card.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-card.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:35	10524/10524	---M-Z	200	added ('OK')	text/html	etag:%22291c-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-inputs.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-inputs.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:35	22731/22731	---M-Z	200	added ('OK')	text/html	etag:%2258cb-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-dropdown.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-dropdown.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:35	6050/6050	---M-Z	200	added ('OK')	text/html	etag:%2217a2-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-collapse.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-collapse.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:36	8754/8754	---M-Z	200	added ('OK')	text/html	etag:%222232-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-radio.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-radio.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:36	12793/12793	---M-Z	200	added ('OK')	text/html	etag:%2231f9-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-timeline.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-timeline.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:37	9865/9865	---M-Z	200	added ('OK')	text/html	etag:%222689-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-social.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-social.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:37	11736/11736	---M-Z	200	added ('OK')	text/html	etag:%222dd8-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-list-group.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-list-group.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:37	18381/18381	---M-Z	200	added ('OK')	text/html	etag:%2247cd-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-modal.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-modal.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:38	15324/15324	---M-Z	200	added ('OK')	text/html	etag:%223bdc-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-tab.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-tab.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:38	7490/7490	---M-Z	200	added ('OK')	text/html	etag:%221d42-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-switch.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-switch.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:39	9317/9317	---M-Z	200	added ('OK')	text/html	etag:%222465-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-divider.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-divider.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:39	12030/12030	---M-Z	200	added ('OK')	text/html	etag:%222efe-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-stepper.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-stepper.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:39	7664/7664	---M-Z	200	added ('OK')	text/html	etag:%221df0-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-offcanvas.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-offcanvas.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:40	11497/11497	---M-Z	200	added ('OK')	text/html	etag:%222ce9-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-pagination.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-pagination.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:40	6899/6899	---M-Z	200	added ('OK')	text/html	etag:%221af3-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-placeholder.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-placeholder.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:40	11631/11631	---M-Z	200	added ('OK')	text/html	etag:%222d6f-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-progress.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-progress.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:41	6001/6001	---M-Z	200	added ('OK')	text/html	etag:%221771-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-popover.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-popover.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:41	7608/7608	---M-Z	200	added ('OK')	text/html	etag:%221db8-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-scrollspy.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-scrollspy.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:42	14086/14086	---M-Z	200	added ('OK')	text/html	etag:%223706-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-spinners.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-spinners.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:42	24080/24080	---M-Z	200	added ('OK')	text/html	etag:%225e10-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-toast.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-toast.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:42	18856/18856	---M-Z	200	added ('OK')	text/html	etag:%2249a8-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-typography.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-typography.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:43	8296/8296	---M-Z	200	added ('OK')	text/html	etag:%222068-6028f0ce24c00-gzip%22	https://w3cart.dexignzone.com/xhtml/ui-lightgallery.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/ui-lightgallery.html	(from https://w3cart.dexignzone.com/xhtml/components.html)
20:45:43	4308/4308	---M-Z	200	added ('OK')	text/html	etag:%2210d4-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/login.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/login.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
20:45:44	5224/5224	---M-Z	200	added ('OK')	text/html	etag:%221468-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/register.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/register.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
20:45:44	3808/3808	---M-Z	200	added ('OK')	text/html	etag:%22ee0-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/forgot-password.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/forgot-password.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
20:45:44	4593/4593	---M-Z	200	added ('OK')	text/html	etag:%2211f1-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/otp-confirm.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/otp-confirm.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
20:45:45	4478/4478	---M-Z	200	added ('OK')	text/html	etag:%22117e-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/change-password.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/change-password.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
20:45:45	7863/7863	---M-Z	200	added ('OK')	text/html	etag:%221eb7-602b90e657780-gzip%22	https://w3cart.dexignzone.com/xhtml/chat-list.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/chat-list.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
20:45:46	6279/6279	---M-Z	200	added ('OK')	text/html	etag:%221887-602b90e657780-gzip%22	https://w3cart.dexignzone.com/xhtml/chat.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/chat.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
20:45:46	30932/30932	---M-Z	200	added ('OK')	text/html	etag:%2278d4-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/filter.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/filter.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
20:45:46	5924/5924	---M-Z	200	added ('OK')	text/html	etag:%221724-6028f0dd67000-gzip%22	https://w3cart.dexignzone.com/xhtml/checkout.html	E:/zzzzz/W3Cart/w3cart.dexignzone.com/xhtml/checkout.html	(from https://w3cart.dexignzone.com/xhtml/pages.html)
